twitter_id,name,created_at,text
1338093812812570625,ZeeNewsEnglish,12/13/20,"'#COVID19 #coroanvirus    India may start vaccination in Jan, expect normal life by Oct, says SII's Adar Poonawalla  https://t.co/npe6hjKWPo'"
1338093813764648962,NintendoRTER,12/13/20,"'RT @bitcoinconnect: Walmart, Target and Best Buy are closed on Thanksgiving Day. Here's where you can get Black Friday deals online instead…'"
1338093814397820929,HermioneIsHere,12/13/20,'RT @MontyBoa99: @MZHemingway That's how an Affinity Scam works: the con man pretends they're solving a problem for the mark that the mark u…'
1338093817908645890,Guy8Q,12/13/20,'RT @DerekAinsworth1: @DavidGauke When Covid19 arrived many British people were shocked you had to wash your hands more than once a day whet…'
1338093820421009408,StanStaunton,12/13/20,"'RT @sturdyAlex: THREAD. Just finished Friday zoom with my Brussels group. Much to report.  First, a framing point: The summit went all day…'"
1338093821050171394,lindquist_lord,12/13/20,'@CiaoMarcia @sparvhok Psychological what? That might be the most stupid thing I’ve read today. Anders Tegnell simpl… https://t.co/Cm3OLPk8fW'
1338093822170046466,pndabr,12/13/20,'RT @DrEricDing: The next 3 months will be the darkest winter in American history. Please protect your families and your community. #COVID19…'
1338093826683113476,WilmsRolf,12/13/20,'RT @mugecevik: The key to breaking the chain of transmission is isolation and quarantine of contacts. Testing will only prevent onward tran…'
1338093827215638530,Melmendi_Ashuba,12/13/20,"'RT @CecilyTynan: 29 year old marathon runner dies of #COVID19 Please, #WearAMask &amp; be part of the solution'"
1338093830910914563,ArtsyOma,12/13/20,'RT @SunflowerSoul71: National lockdowns have PROVEN to be the ONLY thing that gets COVID19 under control. Guess what?  It is the fastest wa…'
1338093831883898885,illyrianfields,12/13/20,"'RT @CTZebra: Audrey Ellis, 29yo Transplant RN, UC downtown Denver Hospital,   died of #covid19 cardiac damage 3/22. She loved life, Irish d…'"
1338093832043339776,KottapalliD,12/13/20,"'RT @RadioChinar: Medical assistance provided by #IndianArmy to the people of Rafiabad, North #Kashmir amidst #COVID19 Pandemic. #JaiHind ht…'"
1338093832978698240,FerretScot,12/13/20,'Over the year we've covered the impact of the #covid19 pandemic on  everyone from private tenants to people who rel… https://t.co/GL0qEFXsj1'
1338093835386310657,SquizzRadical,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338093837701455877,aswini_18,12/13/20,'RT @bmcbbsr: Update on newly detected #COVID19 cases in the last  24 hrs under the BMC area on 13th Dec (till 9am) https://t.co/KDHUW5BwAa'
1338093841539362817,Robert__Farkas,12/13/20,"'RT @DrEricDing: 2) Swedish model... for all the deaths that Sweden 🇸🇪 suffered, was it even worth the improved economic benefit as proponen…'"
1338093845209378819,futuroerahoy,12/13/20,'Dedicated to all those still misinformed. Wear a mask and keep people safe around you. Your Freedom ends where your… https://t.co/GHvvxuzoLd'
1338093853623144449,Holduphalf,12/13/20,'Everyone help out poor Toby Young @toadmeister whose club has lost a court case &amp; has to pay costs 😂'
1338093854298411013,MelissaD_RMT,12/13/20,'RT @Asher__Williams: Sharing with my *extended* friends and family - a short video summarizing how #COVID19 mRNA vaccines work &amp; a bit of w…'
1338093854872899584,glenntenney,12/13/20,"'RT @DrEricDing: ➡️ If a marathon-running 29-year old nurse can die of #COVID19, anybody can.   Please mask up, distance, ventilate the airb…'"
1338093856965857280,KottapalliD,12/13/20,'RT @NewsRajwar: 32 RR #Rafiabad #Army under aegis of #Kiloforce conducted #Khairiyat #Patrol by  by #Duniwar camp to provide #medical #aid…'
1338093856672411653,angelovalidiya,12/13/20,'@AlsulaitiSk @nytimes Where is the data supporting need of emergency? If death that's not since everyone who tests… https://t.co/gg0chx4Yvt'
1338093857511247872,TheCastleView,12/13/20,'RT @SciOfFiPodcast: Should we do a Covid/Pandemic episode?  #Podcast #Podcasting #PodernFamily #Science #Physics #COVID19 #PlanetoftheApes…'
1338093862397603842,theaudioco,12/13/20,'RT @DrEricDing: The next 3 months will be the darkest winter in American history. Please protect your families and your community. #COVID19…'
1338093864784195584,kenkircher1,12/13/20,"'RT @BDSmovement: Palestinian workers resisting Israel’s regime of occupation, settler-colonialism and apartheid are at heightened risk due…'"
1338093871713181697,grustia_aarp,12/13/20,'RT @AARPPA: Nursing home residents and staff across the country need protection from #COVID19. #DemandAction https://t.co/OrKPyaCJxQ'
1338093871985651712,lara_lazar,12/13/20,'RT @UnianInfo: Anyone with #flu #symptoms to be tested for #COVID19 – #healthminister https://t.co/WG76uWVsal https://t.co/VfxNyadNdn'
1338093875886501889,whitehead_davie,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338093875911647238,robinmonotti,12/13/20,'@floodedcodeboy @Dr_Ellie @BBCBreakfast Ever heard of #BayesTheorem? https://t.co/5TJW4Dxm7I'
1338093876146561024,OraProNobis111,12/13/20,'RT @Jimcorrsays: Freedom Of Information Request To The NHS reveals that NO ONE Without Any Preexisting Medical Conditions Has Died From #CO…'
1338093877249576962,cocoaheath,12/13/20,"'RT @CTZebra: Audrey Ellis, 29yo Transplant RN, UC downtown Denver Hospital,   died of #covid19 cardiac damage 3/22. She loved life, Irish d…'"
1338093879736807424,davykata17,12/13/20,'RT @Abimberry: Why is he wearing an Arsenal jersey??  Which kain bad luck be dis today of all days eh?'
1338093879980122113,Robert__Farkas,12/13/20,'RT @DrEricDing: 3) 25 leading Swedish scientists:   ➡️”🇸🇪 hoped herd immunity would curb #COVID19. Don't do what we did.”  ➡️ “🇸🇪 approach…'
1338093881703985152,Bra_Tokollo,12/13/20,"'Why Aids doesn't have this App ,track &amp; tracing nonsense   You gonna implement ""Third Wave"" next year,it has been r… https://t.co/ZXiFWKsVUc'"
1338093885587922945,waterparks63,12/13/20,"'RT @SabellicoBella: Due to COVID19 I’ll be blessing the first 450 people to like &amp; retweet this $500 - $1500 through CashApp, Venmo , Apple…'"
1338093887697674243,EspenSantosh,12/13/20,"'@PenguinUKBooks @OwenJones84 @joshuawongcf #Genocide  1,DigitalAuthoritarianism(3b cameras,BigData, FaceRec...)inst… https://t.co/w6KD2lNsVD'"
1338093893393539072,NortonCreer,12/13/20,'RT @bitcoinconnect: PS5 restock: Here's where and how to buy a PlayStation 5 this week SEE MORE HERE ==&gt; https://t.co/9diE9l1LHF  #GeForceR…'
1338093897323606017,auntbob,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338093903384203266,WomynAmazin,12/13/20,'RT @DrEricDing: PANDEMIC DENIALISM LUNACY. All #COVID19 deniers should have to volunteer / work in the hospital or a morgue themselves... w…'
1338093905112424451,LLetaparsons,12/13/20,"'RT @cpeedell: Sorry to come across as a Scrooge, but as an oncologist who is on a #COVID19 ward rota to help out our amazing acute medicine…'"
1338093906542682115,cvonruhland,12/13/20,'RT @KailashChandOBE: Dear @BorisJohnson   I have over 40 years experience in the NHS &amp; have seen the devastating consequences of #COVID19.…'
1338093906785923073,hayrat_jawhax,12/13/20,'RT @ScienceNews: Here's a look back at how COVID-19 took over 2020 and how society attempted to fight back. https://t.co/laKoXFbtFD'
1338093915149316105,AweGamers,12/13/20,'RT @bitcoinconnect: PS5 restock: Here's where and how to buy a PlayStation 5 this week SEE MORE HERE ==&gt; https://t.co/9diE9l1LHF  #GeForceR…'
1338093916281655297,lett_ease,12/13/20,"'RT @ABSCBNNews: The Philippines confirmed 1,085 new cases of #COVID19 on Sunday bringing the country’s total to 449,400.  The Philippine he…'"
1338093919507079169,lara_lazar,12/13/20,"'RT @UnianInfo: #Kyiv mayor reports almost 1,700 new #COVID19 cases, 23 deaths as of Dec 12 https://t.co/pOp2CpMTkg https://t.co/moYlliHJcV'"
1338093920157388806,TallNerdy,12/13/20,'RT @unicodeveloper: Hope is a big strategy. This is why you'll never understand people crowding Shiloh..Covid or not!  If Covid19 had not m…'
1338093920337575936,sangeeta_hem,12/13/20,'RT @Omkar_Raii: Sanctioning of around Rs 2.05 lakh crore loans out of the Rs 3 lakh crore by banks to 81 lakh #MSMEs through #ECLGS under #…'
1338093922841743366,miz_thabz,12/13/20,'RT @NzingaQ: Remember those enthusiastic “we should be like Sweden” chats when people were annoyed at our lockdown?'
1338093924158590977,Withthehelpofm1,12/13/20,'RT @ScienceNews: Here's a look back at how COVID-19 took over 2020 and how society attempted to fight back. https://t.co/laKoXFbtFD'
1338093929586016256,humvtum,12/13/20,"'RT @VISHALT12039545: Tourism Has also Suffered a Big setback during COVID19. Guides, Drivers, Small Restaurants have lost their regular inc…'"
1338093931947577345,CovidFactoid,12/13/20,"'Globally 🌐, there are 71,810,971 confirmed cases of #COVIDー19⸺about 118.11% of 2009 swine flu's estimated total cas… https://t.co/4XJTvOhREa'"
1338093934719848452,SloopDoo,12/13/20,'@CatJova Covid19 mismanagement.'
1338093940176691201,buddho_buddho,12/13/20,"'""In light of our re-examination of the test protocol to identify SARS-CoV-2 described in the Corman-Drosten paper w… https://t.co/tb5wX68j0r'"
1338093941288292353,heroesneedmasks,12/13/20,'The Don’ts of fabric mask wearing. #heroeswearmasks #heroesneedmasks #covid19 https://t.co/3LmvK5Qxag'
1338093947290329089,Mark_Weston,12/13/20,"'RT @CTZebra: Audrey Ellis, 29yo Transplant RN, UC downtown Denver Hospital,   died of #covid19 cardiac damage 3/22. She loved life, Irish d…'"
1338093948087185422,education_24x7,12/13/20,'RT @WondyAK: @Diop_WB @GSMAm4d @WorldBank @WBG_DigitalDev @GSMA @WorldBankAfrica @IFCAfrica @WBG_Nigeria #COVID19 shown importance of mobil…'
1338093948217171970,CraigHibbs,12/13/20,'RT @DrEricDing: The next 3 months will be the darkest winter in American history. Please protect your families and your community. #COVID19…'
1338093949144231938,theaudioco,12/13/20,'RT @DrEricDing: Stockholm’s ICU capacity hit 99% this week. Sweden 🇸🇪 is also completely out of ICU nursing staff because of high resignati…'
1338093949735628801,NewWorldQ1,12/13/20,"'@MattHancock @BorisJohnson as if you need this proof, but I will attach your names to it so that others can see the… https://t.co/pw5mmiXtTU'"
1338093950469550082,FET_Ov_EqCOVID,12/13/20,'An 🍎apple🍏 a day doesn’t always keep the 🧑‍⚕️doctor👨🏽‍⚕️ away...   Keep calm and:  ✅wash your hands🤲🏼🚿 ✅stay home🏠🛋… https://t.co/bhlpfONuUN'
1338093954395410432,CargoJetgirl,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338093958791106567,Raffern,12/13/20,'RT @DixieSarcasm: Tell me again how masks work 😒 It’s about control. The science does NOT support it. #MasksDontWork #COVID19  https://t.co…'
1338093961211088898,BreeErhardt,12/13/20,'“I wanted to be in the trial so that black people would be represented.”  Read this thread on this physician’s expe… https://t.co/4bgVW69Px9'
1338093961475485696,FirstThemNEWS,12/13/20,"'RT @FirstThemNEWS: The word on the streets of #California is that ""#meff cures the #covid19""   This woman apparently is ""self administering…'"
1338093961529921543,FinallyFreeUSA,12/13/20,"'""birthing people""? We are erasing women from society. Henceforth women will be known as people who bleed and birthi… https://t.co/uLMuL877lr'"
1338093962679087107,KottapalliD,12/13/20,'RT @DiariesRajwar: #Rafiabad #Army under aegis of #Kiloforce conducted #Khairiyat #Patrol by #Duniwar camp to provide #medical aid to peopl…'
1338093963287388162,diddybop1,12/13/20,'RT @DrFNA: I want to share my story with you; I think given my last post it is important. I am a participant in a Phase 3 clinical trial fo…'
1338093966353428487,joshuaicore,12/13/20,"'Don't be like Sweden. Wear a mask, don't put yourself and others at risk through poor choices - the vaccine will be… https://t.co/i52ewOWxW6'"
1338093967372640256,VenusOctober,12/13/20,'RT @CDCgov: Wearing a mask is not hard. Breathing on a ventilator is. #COVID19 cases are rising fast. Do your part to slow the spread: 1) S…'
1338093972007346177,SharonW15047891,12/13/20,'RT @Hardeep216: A very nice gift from one of our lovely family of patients This is defo the year to say an extra thanks to key workers and…'
1338093973055954944,MentatSword,12/13/20,'@BogochIsaac @NightShiftMD Do they have COVID19 or other respiratory diseases? PCR Tests are not accurate. Or are t… https://t.co/0KX1Kv3vYJ'
1338093974935007232,DominikKorthaus,12/13/20,"'RT @ftamsut: The Leipzig derby between Lok &amp; Chemie was scheduled for Sunday, but was postponed due to COVID19.  Last week, a sticker was f…'"
1338093975186575364,DougBettcher,12/13/20,"'RT @KulikovUNIATF: Nearly 65% of people who were working from home due to #COVID19 restrictions reported new physical woes including ""tech…'"
1338093975362654209,eflasherpro,12/13/20,"'RT @CGTNOfficial: China's #HongKong SAR on Sunday reported 95 new #COVID19 cases, including 92 locally transmitted and three from overseas,…'"
1338093976134451201,delhijesuits,12/13/20,'Covid19 Stan samy 83 Kisan o'
1338093979674566656,girl_gilmour,12/13/20,"'Sad, but true.'"
1338093985760329728,adrizamri,12/13/20,'COVID19 watching this https://t.co/zj4Lpp6SQm'
1338093987090079744,KaleemDanish,12/13/20,"'RT @DrSaqlainSh: Defying all sanity in this pandemic, the #PDM fools are risking people's lives for their vested interests.   #COVID19, lik…'"
1338093988704899078,homoeconomicusf,12/13/20,'@pablojaeger = + covid19 + revuelto Oct 2019.'
1338093989031866368,gangaprasad947,12/13/20,'RT @Abhishek_398: How can reviewing previous questions be considered malpractice? @CodeTantra @SRM_Univ #srmscam #boycottcodetantra #srmaga…'
1338093993360551943,grose_lord,12/13/20,'RT @photopro28: Coke has Covid!! 😂 https://t.co/MqWWsfWSTB'
1338094001250062339,richardsved,12/13/20,"'RT @Jakdaw09: @nicole_danesi @richardsved As funding is cut by #Covid19, funder demands to restrict all but front-line spending leaves bare…'"
1338094003527487488,TLC_CN,12/13/20,'RT @DrEricDing: Republicans are also so quiet every time one of their own is #COVID19 positive diagnosed or drops into the hospital.   The…'
1338094007671549955,DimitriBlemur,12/13/20,'RT @dw_politics: Merkel orders tough new #COVID19 curbs from Dec 16 - Jan 10:  🔹Non-essential shops will close 🔹Schools will close 🔹Contact…'
1338094008237617154,pully8,12/13/20,"'Young boy in hotel quarantine tests positive to COVID-19, delay on 'hot' hotel opening https://t.co/h6aeagTwNK #COVID19 #Health #Australia'"
1338094008925622272,ceridread,12/13/20,"'RT @UNGeneva: 5 tips to keep children 👨‍👩‍👧‍👦 learning during the #COVID19 🦠 pandemic, based on recommendations from @UNICEF ⤵️ https://t.c…'"
